SHIP_ID,LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,WIDTH,L_FORE,W_LEFT,ROT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME
267000,18.738398,69.381424,83,165,,191,COCHN,RU,119,RUSLANA,7,15,112,11,,7750,9,,,
T0RBMU1EazRPREExTURrNE9EQTFNQT09LXdWTzZlcCtEbG4zTVNSNTZCLzFESkE9PQ==,18.336666,69.474998,70,163,,12,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
369971,18.753456,71.523331,3,123,231,3,INNSA,PA,114,WILMOT,7,19,106,10,0,7186,11,,,
367407,16.915489,67.721725,148,133,133,457,SG PEBGA,CW,137,CALA PORTESE,7,20,118,11,5,6708,21,,,
TWpFeU9EY3hNakV5T0RjeE1qRXlPQT09LTQzMWlGd1NJT1VnYkNab3ZSWkk1WUE9PQ==,15.631667,69.083336,140,136,,6,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
656244,20.337671,72.00779,0,0,30,14,TAPTIFIELD,IN,123,SEAMEC PRINCESS,3,21,83,12,,6700,34,,,
420894,17.636499,67.207764,6,179,263,313,HIGHSEAS,PA,124,TAI JI,7,17,99,8,0,6526,21,,,
TmpRM016UXdOalEzTXpRd05qUTNNdz09LWEzYTlsQUZackwvdVZwMHQ0ZlJNdFE9PQ==,17.591667,67.205002,0,161,,13,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
656711,19.670311,72.005043,0,,263,5,,IN,60,SAGAR GAURAV,3,67,20,10,,6096,132,,,
348218,17.296997,72.737801,121,349,347,2,BHAVNAGAR,MN,123,OLGA L,7,17,93,9,11,6023,21,,,
6946358,17.953333,72.555,20,309,0,277,MBS201HAA-C 11FEB25,MN,73,ABAN VIII,3,77,65,0,,6020,106,,,
TXpBNU5URTJNekE1TlRFMk16QTVOUT09LXRrQnJ2WDFSUUNVYTg5MGE1a1hFRGc9PQ==,18.02,72.506668,20,358,,16,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Moored
165704,20.878784,69.291763,91,295,293,436,"RMC ,UAE",PA,105,ASPHALT ALLIANCE,8,16,91,15,0,5895,15,,,
Tnpjd01EY3lOemN3TURjeU56Y3dNQT09LXNhL2QzcjAwTktKY2d5QStPMnNtY3c9PQ==,21.241667,68.394997,80,291,,52,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
421367,13.369509,68.590118,153,312,,10,SA DMM,PA,129,LOTUS LEADER,7,22,27,5,,5707,122,,,
409267,19.334263,72.019165,0,160,0,23,PLAT FORM,PA,95,POSH NATUNA,6,30,70,14,,5659,155,,,
T0Rrd05EYzVPRGt3TkRjNU9Ea3dOQT09LWxNdnAzSWJkR3Q5dVZhbUNwdUs3Qmc9PQ==,19.333334,72.018333,0,160,,6,,,,[SAT-AIS],6,,,,,,,6,Passenger Vessel,Restricted Manoeuvrability
656712,19.516806,71.355629,0,154,,311,,IN,64,MODU SAGAR UDAY,3,64,35,12,,5565,147,,,
TVRZek1EWTFNVFl6TURZMU1UWXpNQT09LVBibnpyNzRIdHdtWEZKbVpHaW05aEE9PQ==,19.516666,71.355003,0,220,,18,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Default
7805330,13.80142,70.881889,133,134,,150,PEBGA SINGAPORE,CN,141,SHI JIANG,7,24,16,21,,5445,122,,,
TVRFMU1UTTNNVEUxTVRNM01URTFNUT09LTZVWjZYaDhHWFBWMHlpVjg0YndMR1E9PQ==,13.416667,71.283333,130,134,,7,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
3478,19.066957,72.724457,1,188,350,3,IN BOM,AE,87,ATHBA,3,18,16,8,0,5154,2,,,
8859095,16.381308,67.863266,6,234,283,512,FOR ORDER,HN,109,LONG MEI,8,15,89,12,0,5000,71,,,
TXpRek1UVTNNelF6TVRVM016UXpNUT09LTJmL3h3bVYvd1RMVG5tUER5QUpEMXc9PQ==,16.73,68.245003,0,231,,7,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
5885245,16.034817,70.279945,78,122,,979,PSQ OMAN,CK,101,CHANDRAMA,8,16,74,8,,4999,15,,,
TnpJMU9EQTFOekkxT0RBMU56STFPQT09LXZvb1BKUzRMVTBwY25RUnpITkU3aEE9PQ==,14.811666,72.026665,60,126,,8,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
754303,14.796817,73.616699,88,88,88,4,KARWAR,PW,101,NORTHERN STAR,8,16,80,13,1,4999,15,,,
674047,16.091253,70.15107,75,123,,984,"NML,IN",PW,101,BITUMEN PRINCESS 2,8,16,75,9,,4999,15,,,
5552487,18.950888,72.531464,71,345,344,5,AEKLF,GA,101,K R A,8,16,50,8,0,4999,15,,,
664327,15.027105,66.477867,86,144,,735,MV MLE,CM,101,HAWKS JAVAAHIRU,8,15,75,9,,4985,71,,,
T0RFek1UVTBPREV6TVRVME9ERXpNUT09LXZDUlptZU9WOUFsQ0ovYnMwV3kvQ3c9PQ==,13.593333,67.506668,80,142,,6,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
287704,11.713962,72.581596,158,196,197,826,AGATTI,BS,210,EMPRESS,6,31,80,14,4,4978,23,,,
T1RNM01qazVPVE0zTWprNU9UTTNNZz09LVdwV3BGeEoxMEdpMEhJSmF6Ui9wMWc9PQ==,10.88,72.256668,150,69,,99,,,,[SAT-AIS],6,,,,,,,6,Passenger Vessel,Underway using Engine
9528536,17.584158,73.023117,37,170,161,37,RATNAIRI,IN,82,SEAGAUTAM AARNAV,7,18,0,0,,4613,9,,,
TWpnME5ETXpNamcwTkRNek1qZzBOQT09LTdQVmFOeGU3bUNzNWE4S2ZNdW5mUUE9PQ==,17.556667,73.029999,30,156,,10,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway by Sail
8822176,16.867863,67.918907,75,3,36,530,INDIAN0CEAN,VU,99,GOLDEN SEA,2,15,80,6,,4600,37,,,
6807505,11.294057,75.197243,65,344,,741,KANDLA,PA,100,TIAN JIU 2,7,22,8,17,,4482,139,,,
T1RRd05EYzFPVFF3TkRjMU9UUXdOQT09LURUeFpzSnh0cHVBSERPRGNqL3BsUWc9PQ==,12.656667,74.596664,70,327,,12,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
5044399,20.411087,70.982933,86,292,291,164,SANGHI,IN,93,GAUTAM BSTAR II,7,18,76,15,0,4408,9,,,
T0RVM056WTNPRFUzTnpZM09EVTNOdz09LTNrOEd5VVNSRkxENG1mRnhxWnVIZVE9PQ==,20.523333,70.809998,80,304,,82,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
5037448,18.848276,72.970032,0,46,56,3,"DHARAMTAR,MUMBAI",IN,92,SANGHI SUDARSHAN,7,18,76,15,0,4402,9,,,
1038674,19.240244,70.981956,20,35,17,106,E1 ANCHORAGE,PA,81,SKANDI GIANT,3,20,21,10,,4197,2,,,
TWpZek56YzJNall6TnpjMk1qWXpOdz09LW9ZNm1GcU5yRzh2aTllV2RGVW5SOXc9PQ==,19.226667,70.993332,40,138,,82,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Restricted Manoeuvrability
2516463,18.972843,72.954948,0,123,29,4,NHAVA,IN,78,CELESTIAL,3,18,23,11,0,4141,2,,,
656005,19.5284,71.275703,0,335,129,104,MUMBAIHIGHS,IN,101,MSV SAMUDRA SEVAK,3,19,49,16,,4000,34,,,
TVRFd056QXhNVEV3TnpBeE1URXdOdz09LW52WWpRaS9NdmFGN0VhRUVsaEd6Mmc9PQ==,19.528334,71.275002,0,334,,74,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Restricted Manoeuvrability
655559,20.215794,71.310623,93,293,,5,MULDWARKA,IN,97,AMBUJA BHAVANI,7,17,180,19,,3900,70,,,
655812,20.440506,71.148323,106,296,,739,MDK,IN,97,AMBUJA MUKUND,7,17,78,8,,3873,70,,,
TkRRek1EZzJORFF6TURnMk5EUXpNQT09LVZpb2xSTE9lbDBPZXM4L2htbHNVUVE9PQ==,20.758333,70.66333,0,,,222,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
655561,19.209684,72.453079,91,172,171,5,IN MUM,IN,97,AMBUJA LAKSHMI,7,17,167,16,0,3872,70,,,
656710,20.939028,72.329514,0,148,,8,,IN,66,SAGAR RATNA,3,61,30,45,,3780,147,,,
654915,19.6612,71.314003,5,307,112,183,MUMBAI HIGH N,IN,78,GREATSHIP ROOPA,3,17,17,6,,3656,103,,,
TlRVME16ZzROVFUwTXpnNE5UVTBNdz09LWxoeDE2TW5rRCtVTk1TWHJCbVJXSkE9PQ==,19.606667,71.41333,40,145,,13,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
654935,19.214745,72.112396,1,258,342,10,BASSEIN FLD,IN,78,GREATSHIP RACHNA,3,17,16,8,0,3629,103,,,
404226,19.452551,71.620865,59,113,,13,HEERA,MH,78,AM PHOENIX,3,18,15,9,,3600,2,,,
733052,18.296698,71.415756,0,161,336,40,MUMBAI,IN,78,SCI SABARMATI,3,17,16,8,2,3501,2,,,
TlRFM09UZzVOVEUzT1RnNU5URTNPUT09LTdXcFhuZUdkb1hBNmsrL0tpb3JJZFE9PQ==,18.296667,71.415001,0,161,,12,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
655331,19.023603,72.223763,55,296,305,5,MUMBAI HIGH,IN,72,MALAVIYA SIXTEEN,3,16,57,12,0,3309,2,,,
656405,20.018246,71.71257,37,101,87,6,BFL,IN,73,GREATSHIP DHWANI,3,16,21,8,0,3304,103,,,
3788187,18.732929,72.507614,0,167,319,5,BASSIEN FIELD,IN,75,SEAMEC ANANT,3,25,24,11,0,3300,2,,,
171579,20.18137,71.931442,44,32,37,2,MUMBAI,IN,72,OFFSHORE ADVENTURE,3,16,10,8,3,3185,2,,,
656715,19.260365,71.524277,0,328,268,5,B-53-A HEERA 23FEB,IN,66,SAGAR JYOTI,3,61,9,63,,3175,132,,,
707827,20.909809,72.663116,0,143,340,14,IN HZR,MY,76,SETIA HIJRAH,3,18,25,6,0,3131,2,,,
729915,20.029137,71.771591,8,93,67,5,HIGH SEAS,IN,73,AINA,3,16,15,10,0,3118,2,,,
187804,21.095974,72.501472,0,258,344,4,HAZIRA PORT,IN,67,OFFSHORE MONARCH,3,16,17,15,0,3115,2,,,
314119,21.955505,69.157349,2,25,313,19,BOGAT,IN,67,HALANI 6,3,16,0,0,18,3100,2,,,
655640,20.489037,72.179199,0,166,216,237,TAPTI,IN,70,EMERALD,3,16,13,5,0,3095,2,,,
729370,21.077682,72.247368,,,,3,AMBE P2,IN,71,GREATDRILL CHETNA,3,63,0,0,,3087,106,,,
731088,19.332777,71.949379,45,99,89,6,HEERA OIL FIELD,IN,69,SAGAR FORTUNE,3,16,18,9,0,3085,2,,,
656379,19.200403,72.18309,1,148,1,5,BCPA BASSIENFIELD,IN,70,OCEAN DIAMOND,3,16,10,11,0,3066,2,,,
724715,18.632807,72.237053,0,,0,3,HN BINMUN,SG,71,VIRTUE 1,3,63,67,7,,3038,132,,,
655026,20.823042,71.398071,0,168,53,4,JAFARABAD<GUJARAT,IN,82,SEA ME SMILE,7,16,62,10,0,3004,9,,,
655018,21.245173,72.428726,56,155,150,2,MAGDALLA,IN,82,SURYA 4,7,16,62,6,0,2985,9,,,
202514,20.831572,71.518379,53,159,,12,PIPAVAV,IN,67,LADY GRACE,3,16,12,6,,2936,2,,,
404167,19.053797,72.08448,0,215,285,5,NHAVA,MH,70,AM PEARL,3,16,15,10,0,2866,2,,,
4815213,20.964737,72.672417,0,234,,3,SEWAGRAM,IN,78,RADHA KRISHNA IX,7,14,125,6,,2850,9,,,
9023740,18.842503,72.888664,35,303,,2,CLASS B,IN,70,PEARL 9,7,27,60,12,,2701,9,,,
656088,20.600863,70.97142,75,320,,6,MULDWARKA,IN,80,AMBUJA KEERTI,7,15,60,11,,2637,70,,,
656089,20.334883,72.255066,61,54,,2,HAZIRA FWB,IN,80,AMBUJA SHAKTI,7,15,65,12,0,2637,70,,,
655878,21.157701,72.675285,0,69,270,3,RIL JETTEY MAGDALLA,IN,90,RELGAS ISHETA,8,15,73,11,0,2628,195,,,
6573686,18.725254,72.338272,0,,0,5,ANGRE PORT,PA,64,ADMARINE 10,3,64,31,32,,2595,132,,,
738185,18.985491,71.638557,13,320,318,51,SAGAR SAMRAT,VN,69,HAI DUONG 28,3,16,23,7,0,2590,2,,,
656093,21.690596,72.297279,1,156,,3,GHOGHA PORT,TZ,74,RIVER PEARL 8,3,14,7,8,,2531,73,,,
655254,20.799049,72.581985,96,196,200,8,HAZIRA FWB,IN,80,AMBUJA VAIBHAVA,7,15,0,5,0,2500,70,,,
655245,20.651533,70.758347,66,113,104,5,F.W.B,IN,80,AMBUJA SHIKHAR,7,15,65,9,,2500,70,,,
656219,19.255322,71.36261,1,220,198,178,PIPAVAV,IN,67,OCEAN GARNET,3,15,9,8,,2394,28,,,
9417407,21.760321,72.231682,0,,,9,BHAVNAGAR PORT,IN,70,SHIV SAGAR,7,14,116,12,,2369,9,,,
656175,18.986769,71.637939,0,217,48,6,MUMBAI HIGH,IN,67,PRIYA TWENTY THREE,3,15,17,7,0,2339,2,,,
708295,19.357958,71.284782,0,344,12,380,MUMBAI HIGH,PA,62,GOODMAN,3,16,20,8,0,2286,2,,,
TmpVek5ESTBOalV6TkRJME5qVXpOQT09LXpCeU5xQjNDK3NwQXBpMDc3a2J2RFE9PQ==,19.356667,71.283333,0,169,,56,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Moored
654914,20.864573,71.387024,0,0,,245,MAGDALLA,IN,70,SURYA 2,7,14,62,4,,2276,8,,,
7359748,20.750643,70.668892,29,359,,351,MUL DWARKA,IN,70,GAUTAM AARAV,7,13,55,17,,2266,6,,,
TXpFd09ERXhNekV3T0RFeE16RXdPQT09LVhHcFJneXlPaytGUnU3SDdkT3Z5UFE9PQ==,20.736666,70.683334,0,215,,8,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
7528713,20.075041,72.106552,25,110,,11,TUTICORIN,IN,70,GAUTAM KRISHAV,7,13,100,16,,2266,6,,,
T1RneE1EZ3lPVGd4TURneU9UZ3hNQT09LThmT3hhUFFHY3Z6cStiSmFLVUNLYVE9PQ==,15.498333,74.011665,0,,,53,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway by Sail
466403,19.166004,72.193672,49,322,,638,MUM HIGH,IN,64,OFFSHORE RANGER,3,15,64,0,,2230,2,,,
4002928,20.091459,71.885429,0,252,0,12,"N-19,11OCT25",PA,74,VIVEKANAND2,3,62,34,26,,2216,147,,,
7311960,15.500975,73.883171,37,91,,1,GOA,IN,70,GAUTAM REHANSH,7,14,45,7,,2209,9,,,
6704876,17.914026,72.843536,0,0,,248,MUNDRA,IN,70,SS SPLIT BARGE 2,7,14,62,9,315,2200,61,,,
725782,18.945221,71.85881,69,124,120,10,MUMBAI,IN,64,ALBATROSS 5,3,15,9,7,0,2117,54,,,
655904,19.333969,71.34639,0,243,326,13,MUMBAI HIGH,IN,94,SEAMEC III,3,18,76,13,,2062,34,,,
656521,19.716393,72.472504,0,329,239,347,BEDI BANDAR,IN,64,SCI PANNA,3,15,12,4,,1997,28,,,
TVRnMk5UQTRNVGcyTlRBNE1UZzJOUT09LXNvU2t4T0hwL1FwSS9jUWlqMkpDSWc9PQ==,19.715,72.471664,0,175,,56,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,At Anchor
656518,13.130838,74.640198,50,334,331,1347,MUMBAI,IN,64,SCI MUKTA,3,15,12,4,0,1933,2,,,
TnpjeU9UTTJOemN5T1RNMk56Y3lPUT09LVJkMVNKTFNpd1FVeWFLZmRWd0REMXc9PQ==,14.793333,73.794998,50,333,,7,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
654677,19.5788,71.466499,22,30,30,112,MHN,IN,59,P.R.NAYAK,3,15,12,10,,1837,103,,,
TVRBME5UVXhNVEEwTlRVeE1UQTBOUT09LXlURUNFTUk3N2kwRjA3Nk83Z0toY1E9PQ==,19.566668,71.46833,10,187,,42,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
654676,18.230076,72.206146,65,140,139,10,MUMBAI HGH SOUTH,IN,59,B S NEGI,3,15,12,10,0,1837,103,,,
3263136,19.301558,72.065926,27,200,220,10,PANNA FIELD,IN,59,P.T.VENUGOPAL,3,15,11,10,-1,1816,103,,,
T1RZNE9UazBPVFk0T1RrME9UWTRPUT09LURpSGQvR0hoNGxNMnhlaGkva2Vld1E9PQ==,19.298334,72.065002,20,203,,7,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
2972046,20.805489,71.8601,0,,0,5,TAPTI -FIELD MT#F,IN,93,GREAT DRILL CHAARU,3,62,21,8,,1810,132,,,
727759,20.401112,71.974319,65,196,185,5,MUMBAI HIGH,MY,60,TWO NADIM,3,16,13,6,0,1794,2,,,
476917,19.011274,71.78878,1,293,269,1364,B80 FIELD,IN,60,MANNA 15,3,16,17,8,0,1625,2,,,
728557,20.464165,72.420494,1,207,19,5,TAPTI OILFIELD,IN,60,CREATIVE 1,3,16,50,6,0,1623,2,,,
TVRRd056TXlNVFF3TnpNeU1UUXdOdz09LXJkcm4xT2JVR2pPUW1TZmdqanFVTHc9PQ==,21.686666,72.728333,0,0,,8,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Moored
430,19.582094,71.900536,1,232,220,5,MUMBAI HIGH,IN,64,THERA,3,16,34,8,0,1611,2,,,
707544,18.99824,71.886856,64,298,,353,MUMBAI HIGH,IN,64,SHUBHAPRADA,3,16,18,7,,1599,2,,,
TVRFeE5qZ3lNVEV4TmpneU1URXhOZz09LTU1Zmd5eUZkcmxrUnVtclNxcTFjaUE9PQ==,19.219999,71.368332,40,308,,27,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
656714,18.26931,71.902977,0,180,0,20,MUMBAI HIGH S.FIELD,IN,60,SAGAR SHAKTI,3,67,15,33,,1524,106,,,
728968,22.443762,69.667343,0,32,219,8,MUMBAI INDIA,KN,58,SWISSCO PEARL,3,14,11,5,0,1500,93,,,
468985,19.522699,71.206299,0,153,252,348,MUM HIGH FLD,IN,62,SAKSHAM,3,15,10,7,,1500,2,,,
TXpRM05EYzBNelEzTkRjME16UTNOQT09LWI5eHRYRlYrZGtsNUkwUGNCcU9EV0E9PQ==,19.511667,71.236664,40,106,,19,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
469293,18.310862,72.364143,1,193,12,45,BFL,IN,62,TRITON HARMONY,3,15,9,6,0,1500,2,,,
TVRRek5UTTBNVFF6TlRNME1UUXpOUT09LUVqVFlha3FMRGpaUDhGU3J1T0JMS0E9PQ==,18.309999,72.363335,0,216,,32,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
385635,12.906925,73.064362,106,354,,74,MV MLE,KY,133,AL MIRQAB,9,20,40,10,,1440,55,,,
727084,18.214396,70.724411,0,210,216,543,BFL,MH,63,SEAMEC DIAMOND,3,15,16,3,,1350,2,,,
727883,10.764875,73.406029,81,253,,1222,ANDROTH,IN,58,TRITON LIBERTY,3,14,11,10,,1335,2,,,
TkRrMU16VTFORGsxTXpVMU5EazFNdz09LWV2ZWYrQlppRzFQZ0p0aG5waHZVcEE9PQ==,9.7399998,72.824997,80,170,,5,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
7602700,19.34976,71.406654,0,0,0,13,,LR,74,ADMARINE 9,3,61,0,0,,1295,106,,,
9425233,14.674107,67.767609,90,163,,388,CLASS B,CN,80,LURONGYUANYUYUN168,2,14,49,7,,1181,84,,,
2895203,20.150398,71.803947,0,0,0,19,C 22#I TAPTI FIELD,LR,91,DIVINE DRILLER,3,61,35,30,,1119,147,,,
8425518,21.786968,72.142723,0,,357,177,G- BNGL,PH,69,WEST OCEAN 91,3,12,18,9,0,1039,54,,,
TnpVM016QXpOelUzTXpBek56VTNNdz09LWd1bUdOdE5URXVTUks0Q3JrVTh5VHc9PQ==,16.886667,68.456665,0,3,,7,,,,[SAT-AIS],2,,,,,,,2,Fishing,Unknown
TWpFMk9ERTRNakUyT0RFNE1qRTJPQT09LXNZYTNRdHpNdnY2R0VXR2Q4MmcxOEE9PQ==,16.860001,67.0,80,56,,7,,,,[SAT-AIS],2,,,,,,,2,Fishing,Underway using Engine
8989956,16.851652,68.018608,3,36,,533,,CN,66,FU YUAN YU 8679,2,10,36,7,,1032,37,,,
5992155,16.370708,67.465065,0,,,478,,CN,57,FU YUAN YU 8685,2,10,27,3,,1032,37,,,
TmpJMU1qUXlOakkxTWpReU5qSTFNZz09LWZVU0VkMjNFblNscjlvYUo3Uy94R3c9PQ==,16.366667,67.464996,0,,,7,,,,[SAT-AIS],2,,,,,,,2,Fishing,Moored
6079939,17.068617,67.936844,90,30,32,497,,CN,57,FU YUAN YU 8693,2,10,27,3,,1032,37,,,
TmpBMU5ESXpOakExTkRJek5qQTFOQT09LVVsNFRmYTZ4cVhBbnJkQlp0QmdLYVE9PQ==,17.156666,68.056664,0,169,,13,,,,[SAT-AIS],2,,,,,,,2,Fishing,Moored
5981306,16.532682,67.477203,6,95,7,437,SHIDAOGANG,CN,57,FU YUAN YU 8686,2,10,27,7,0,1032,37,,,
TWpNM09URTRNak0zT1RFNE1qTTNPUT09LVpmelZkU25EQjlFeXdYWWY0Tm9qNWc9PQ==,16.541666,67.46833,0,195,,5,,,,[SAT-AIS],2,,,,,,,2,Fishing,Engaged in Fishing
707978,18.913101,71.826241,2,186,0,333,B 23 A-A,IN,52,SAGA,3,14,90,10,,1025,103,,,
TlRjNU1qa3hOVGM1TWpreE5UYzVNZz09LUpOMFk0T0IxVmUycldPTFhJdndCekE9PQ==,13.4,67.934998,110,320,,10,,,,[SAT-AIS],9,,,,,,,9,Pleasure Craft,Underway using Engine
TkRFeU1EWXdOREV5TURZd05ERXlNQT09LVdRbUdPQzU2amN5WGtoYjA1WU1jaUE9PQ==,11.101666,72.71833,0,10,,4,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
655939,11.187893,72.768837,0,126,,1021,KALPENI,IN,57,THINNAKARA,7,11,41,9,,960,9,,,
TkRreU1qWTJORGt5TWpZMk5Ea3lNZz09LVR4K3BscXY3SWNDTU1RR3NzMExiM0E9PQ==,11.215,72.753334,0,270,,4,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Moored
6019545,18.956461,72.847824,1,341,10,12,MUMBAI,IN,94,M2M 1,6,17,47,11,,793,116,,,
6727334,17.227486,67.434608,4,119,,402,,CN,60,FUYUANYU8556,2,13,20,3,,758,37,,,
TXpJM05qZzRNekkzTmpnNE16STNOZz09LWJVUDE3Tkp4M3ErNnJCaXdBeHlGUkE9PQ==,17.215,67.453331,0,,,9,,,,[SAT-AIS],2,,,,,,,2,Fishing,Moored
5247749,19.350193,71.947304,0,127,354,13,PANNA FIELD,SG,50,POSH ARCTURUS,3,14,13,8,,703,2,,,
8119805,16.491888,67.59269,91,104,,495,ND1,CN,69,LURONGYUANYU363,2,11,35,6,,688,37,,,
T0RjeE5Ea3dPRGN4TkRrd09EY3hOQT09LUFVc2dKTXBsWlBtaFVmcXVrbENxemc9PQ==,16.584999,67.873337,0,,,8,,,,[SAT-AIS],2,,,,,,,2,Fishing,Underway using Engine
655577,19.184763,71.458778,2,156,130,417,MUMBAI,IN,51,SEA VENTURE,3,12,0,0,,688,2,,,
7803695,16.761511,67.882675,8,193,,500,,CN,69,LURONGYUANYU320,2,11,39,6,,688,37,,,
TnpVMk1qZzJOelUyTWpnMk56VTJNZz09LUlLbXV1eDh2UlJuWVlTVkkzUW5aenc9PQ==,16.745001,67.841667,0,,,84,,,,[SAT-AIS],2,,,,,,,2,Fishing,Underway using Engine
654790,20.45933,70.987846,29,126,,5,MUMBAI,IN,33,TRITON ENERGY,3,9,16,5,,568,54,,,
9817854,16.378435,67.86042,6,214,289,493,,CN,66,FUYUANYU8209,2,11,30,5,0,495,37,,,
TnpVMU1qWXdOelUxTWpZd056VTFNZz09LW8rTGpETkhqWFdXbUhjeEdOSFV0cXc9PQ==,17.416666,68.138336,0,,,5,,,,[SAT-AIS],2,,,,,,,2,Fishing,Underway using Engine
4687578,15.502731,73.822067,0,223,,10,PANAJI,IN,71,LUCKY SEVEN,6,23,10,12,,453,23,,,
654691,20.883566,71.974716,41,127,110,2,MUMBAIHIGH,IN,43,ORION LAXMI,3,10,13,5,,396,101,,,
655558,22.392496,69.608147,1,182,,3,SALAYA,IN,35,PERSISTENCE,3,11,16,6,,388,54,,,
655751,20.101107,71.775475,50,242,,45,MUMBAY HIGH NORTH,IN,37,NAND SAARTHI,3,11,12,16,,315,54,,,
TnpRM05qUXdOelEzTmpRd056UTNOZz09LXVjdFVtTUpBSEIvWXRNWDhLdjhZSEE9PQ==,20.07,71.724998,50,226,,5,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway using Engine
7707807,11.041583,75.671898,98,223,221,467,MINICOY,IN,56,GANGA LPG,7,10,36,6,0,298,9,,,
TmpVM056a3dOalUzTnprd05qVTNOdz09LUZjNGdjY0JtWFpscURmbWFvV3J5ckE9PQ==,10.071667,74.753334,100,225,,9,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
655654,20.278536,72.051514,32,238,0,8,TAPTI FIELD,IN,32,IVY,3,9,12,6,,292,54,,,
726439,20.529245,72.722916,75,7,,190,MUMBAI,IN,34,SAGAR 5,3,10,17,4,,280,54,,,
654776,18.24855,73.018105,0,,0,71,DIGHI,IN,32,CHANDRA SUN,3,9,13,14,,279,54,,,
T1RJNE1qa3lPVEk0TWpreU9USTRNZz09LTE1Y09yM1djNGlFSDBCbVNEdk1TYUE9PQ==,18.248333,73.01667,0,,,20,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Towing Astern
Tmpjek9EYzBOamN6T0RjME5qY3pPQT09LTQyQURmWEtEQlhCMVVPTFRROUhNTUE9PQ==,12.413333,69.973335,110,328,,7,,,,[SAT-AIS],9,,,,,,,9,Pleasure Craft,Underway using Engine
5670776,17.525099,73.147491,1,266,,35,DABHOL INDIA,IN,31,GULMOHAR STAR,3,12,20,4,,277,54,,,
T1RJd05qSTFPVEl3TmpJMU9USXdOZz09LXFiWXJLdlRBb0xlUHNDQk84NXE0SkE9PQ==,17.525,73.146667,0,,,13,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Underway by Sail
655944,22.491117,69.851784,0,135,,5,SIKKA,IN,35,RELTUG 7,3,10,10,3,,250,54,,,
TlRZNE9EYzVOVFk0T0RjNU5UWTRPQT09LWRUbkxUOVhPWWx5TDVxMFBsb3NQT1E9PQ==,11.586667,72.191666,0,277,,8,,,,[SAT-AIS],2,,,,,,,2,Fishing,Underway using Engine
5958425,10.980765,74.885101,61,81,83,152,BEYPORE,IN,43,SAGAR TARA,3,9,20,5,,173,59,,,
655592,16.893545,73.290833,2,109,,1404,RATNAGIRI,IN,26,FINORATNA,3,8,7,4,,143,54,,,
T0RZME5qSXhPRFkwTmpJeE9EWTBOZz09LUl5dktKTG5vTVplWEM0aFEvYmlORFE9PQ==,20.891666,70.378334,0,92,,9,,,,[SAT-AIS],3,,,,,,,3,Tugs & Special Craft,Default
